Pruning rate,Stochastic Performance,Stochastic Performance calculated,Sigma,Gradient Flow On Val post,Difference with deterministic,F2
0.8033420580843387,99.98,99.94,0.0005839426260848006,1.4075552225112915,-0.04999999999999716,0.8033420580843387
0.9271033333809202,58.12,58.56,0.0029225788767034463,13.797574043273926,0.6399999999999935,0.9271033333809202
0.9825954376298572,9.84,10.1,0.0007899439904058065,37.89894104003906,0.0,0.9825954376298572
0.7813187837443866,100.0,100.0,0.00017098521008247184,0.7384077310562134,0.030000000000001137,0.7813187837443866
0.816563650944957,99.96,99.9,0.00026329575389932874,1.9988021850585938,0.0,0.816563650944957
0.8679178198413433,98.44,98.36,0.00030651805218275696,6.286945819854736,-0.1700000000000017,0.8679178198413433
0.9574088489198969,13.86,12.94,0.004061810816593665,21.256267547607422,3.6999999999999993,0.9574088489198969
0.8549258824224449,99.14,99.2,0.00013227569660074107,5.067656993865967,0.030000000000001137,0.8549258824224449
0.9336331518030089,44.24,44.82,0.00036882914893015677,14.881121635437012,1.9200000000000017,0.9336331518030089
0.8404115831022803,99.58,99.6,0.00016254699305379912,3.536607027053833,-0.029999999999986926,0.8404115831022803
0.8942928872128434,93.32,93.38,0.00045489112978582127,9.57755184173584,0.23999999999999488,0.8942928872128434
